<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2024.05.03	00:00:24.942	1.07254	1.07254			6
2024.05.03	00:00:33.159	1.07253	1.07253			6
2024.05.03	00:00:38.458	1.07254	1.07254			6
2024.05.03	00:01:01.222	1.07252	1.07252			6
2024.05.03	00:01:03.815	1.07253	1.07253			6
2024.05.03	00:01:04.559	1.07252	1.07252			6
2024.05.03	00:01:23.347	1.07254	1.07254			6
2024.05.03	00:01:24.120	1.07252	1.07252			6
2024.05.03	00:03:03.514	1.07255	1.07255			6
2024.05.03	00:03:04.750	1.07254	1.07254			6
2024.05.03	00:03:05.502	1.07255	1.07255			6
2024.05.03	00:04:01.674	1.07252	1.07252			6
2024.05.03	00:04:36.034	1.07255	1.07255			6
2024.05.03	00:05:00.259	1.07256	1.07256			6
2024.05.03	00:05:00.349	1.07257	1.07257			6
2024.05.03	00:05:00.380	1.07258	1.07258			6
2024.05.03	00:05:00.469	1.07261	1.07261			6
2024.05.03	00:05:00.558	1.07258	1.07258			6
2024.05.03	00:05:01.130	1.07264	1.07264			6
2024.05.03	00:05:01.159	1.07265	1.07265			6
2024.05.03	00:05:01.402	1.07264	1.07264			6
2024.05.03	00:05:01.432	1.07262	1.07262			6
2024.05.03	00:05:01.913	1.07261	1.07261			6
2024.05.03	00:05:02.094	1.07262	1.07262			6
2024.05.03	00:05:02.802	1.07263	1.07263			6
2024.05.03	00:05:02.867	1.07262	1.07262			6
2024.05.03	00:05:05.747	1.07261	1.07261			6
2024.05.03	00:05:09.500	1.07260	1.07260			6
2024.05.03	00:05:13.530	1.07261	1.07261			6
2024.05.03	00:05:36.853	1.07260	1.07260			6
2024.05.03	00:05:54.013	1.07258	1.07258			6
2024.05.03	00:05:54.042	1.07259	1.07259			6
2024.05.03	00:06:01.802	1.07260	1.07260			6
2024.05.03	00:06:02.771	1.07261	1.07261			6
2024.05.03	00:06:04.415	1.07260	1.07260			6
2024.05.03	00:06:08.023	1.07259	1.07259			6
2024.05.03	00:06:08.704	1.07260	1.07260			6
2024.05.03	00:06:09.546	1.07259	1.07259			6
2024.05.03	00:06:14.590	1.07260	1.07260			6
2024.05.03	00:06:14.746	1.07261	1.07261			6
2024.05.03	00:06:17.851	1.07259	1.07259			6
2024.05.03	00:06:18.922	1.07258	1.07258			6
2024.05.03	00:06:23.179	1.07259	1.07259			6
2024.05.03	00:06:32.495	1.07266	1.07266			6
2024.05.03	00:06:33.958	1.07262	1.07262			6
2024.05.03	00:06:45.717	1.07263	1.07263			6
2024.05.03	00:06:54.222	1.07265	1.07265			6
2024.05.03	00:06:56.055	1.07267	1.07267			6
2024.05.03	00:06:56.085	1.07266	1.07266			6
2024.05.03	00:06:56.177	1.07267	1.07267			6
2024.05.03	00:06:56.206	1.07265	1.07265			6
2024.05.03	00:06:56.355	1.07266	1.07266			6
2024.05.03	00:06:58.246	1.07259	1.07259			6
2024.05.03	00:07:00.029	1.07265	1.07265			6
2024.05.03	00:07:05.302	1.07263	1.07263			6
2024.05.03	00:07:16.368	1.07258	1.07258			6
2024.05.03	00:07:18.602	1.07264	1.07264			6
2024.05.03	00:07:26.245	1.07262	1.07262			6
2024.05.03	00:07:26.276	1.07266	1.07266			6
2024.05.03	00:07:26.461	1.07267	1.07267			6
2024.05.03	00:07:35.630	1.07264	1.07264			6
2024.05.03	00:07:35.784	1.07263	1.07263			6
2024.05.03	00:07:51.183	1.07262	1.07262			6
2024.05.03	00:07:51.242	1.07263	1.07263			6
2024.05.03	00:07:51.423	1.07264	1.07264			6
2024.05.03	00:08:00.587	1.07263	1.07263			6
